index,topic,topic_name,topic0,topic1,topic2,topic3,topic4,topic5,title,category,rating,reviews,link,pop_score,unpop_score,pop_topic0,pop_topic1,pop_topic2,pop_topic3,pop_topic4,pop_topic5,unpop_topic0,unpop_topic1,unpop_topic2,unpop_topic3,unpop_topic4,unpop_topic5,img
55,2,Walking tours,0.012963354587554932,0.0,0.7960711717605591,0.0327124297618866,0.15803946554660794,0.0,Thames River,Nature & Parks,4.5,2827.0,/Attraction_Review-g186338-d523725-Reviews-Thames_River-London_England.html,0.14704451471661395,0.009238674535444049,0.0019061901844264059,0.0,0.11705789913141765,0.004810183359537934,0.023238836517374,0.0,0.00011976421392197554,0.0,0.007354642462945383,0.0003022194918336437,0.001460075185940634,0.0,https://media-cdn.tripadvisor.com/media/photo-o/0f/45/7c/94/london-s-eye.jpg
56,3,Food,0.035042721778154366,0.15180157124996185,0.2269546091556549,0.5794615149497986,0.0,0.0,Lego Shop,Sights & Landmarks,4.5,851.0,/Attraction_Review-g186338-d12004532-Reviews-Lego_Shop-London_England.html,0.044045591965806034,0.03141683483925401,0.001543477424811852,0.006686190067044053,0.009996350109628963,0.025522725447366643,0.0,0.0,0.0011009314024222057,0.004769124892299303,0.007130195471850656,0.018204846710881743,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/0e/2d/dd/63/another-amazing-model.jpg
57,3,Food,0.050753798335790634,0.014976758509874344,0.12003806233406067,0.8127492070198059,0.0,0.0,St. Pancras International Station,Transportation,4.5,3333.0,/Attraction_Review-g186338-d214631-Reviews-St_Pancras_International_Station-London_England.html,0.1734197449351913,0.007788623321448801,0.008801710761884948,0.0025972656407383644,0.0208169701524874,0.14094676017765373,0.0,0.0,0.0003953022173702483,0.00011664833060971411,0.0009349312517565898,0.00633019742828348,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/0e/b7/9c/79/iconic-barlow-train-shed.jpg
58,4,Nature,0.0,0.0,0.09058461338281633,0.0,0.90359228849411,0.0,Battersea Park,Nature & Parks,4.5,539.0,/Attraction_Review-g186338-d2494059-Reviews-Battersea_Park-London_England.html,0.02778260416304688,0.04978349605755422,0.0,0.0,0.002516676456877425,0.0,0.02510414687601352,0.0,0.0,0.0,0.00450961874321851,0.0,0.04498398313188292,0.0,https://media-cdn.tripadvisor.com/media/photo-o/0f/20/e9/f6/sit-and-relax.jpg
59,1,Art,0.0,0.9388740658760072,0.0,0.02471931464970112,0.011723274365067482,0.024484461173415184,Charles Dickens Museum,Museums,4.5,1126.0,/Attraction_Review-g186338-d188889-Reviews-Charles_Dickens_Museum-London_England.html,0.058379956215032835,0.02366760236475116,0.0,0.05481142685727115,0.0,0.0014431125069151712,0.0006844042441294566,0.00142940177125265,0.0,0.022220898061730526,0.0,0.0005850469098582943,0.0002774617960852978,0.0005794884911675791,https://media-cdn.tripadvisor.com/media/photo-o/03/c6/92/aa/the-charles-dickens-museum.jpg
60,3,Food,0.0,0.02002403512597084,0.0,0.9651201963424684,0.0,0.0,Brick Lane,Other,4.5,1808.0,/Attraction_Review-g186338-d187544-Reviews-Brick_Lane-London_England.html,0.09392917955311532,0.014621916439536125,0.0,0.0018808411907252035,0.0,0.09065294821258962,0.0,0.0,0.0,0.00029278976839428186,0.0,0.014111906865028272,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/01/0a/7a/c9/brick-lane.jpg
61,2,Walking tours,0.35108402371406555,0.06456521153450012,0.5779089331626892,0.0,0.0,0.0,The Monument to the Great Fire of London,Sights & Landmarks,4.5,2252.0,/Attraction_Review-g186338-d297133-Reviews-The_Monument_to_the_Great_Fire_of_London-London_England.html,0.11707266219550334,0.011677426299656742,0.04110234131051488,0.007558821199559748,0.06765733731191924,0.0,0.0,0.0,0.00409975781190794,0.0007539554992158727,0.006748488974920557,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-s/00/12/b6/6e/the-monument.jpg
62,3,Food,0.05647263303399086,0.019942086189985275,0.0,0.8776818513870239,0.0,0.0456443652510643,Carnaby Street,Other,4.0,1588.0,/Attraction_Review-g186338-d215375-Reviews-Carnaby_Street-London_England.html,0.07329927835887456,0.0148364007114904,0.0041394032484170715,0.001461740526696399,0.0,0.06433344633534985,0.0,0.003345699034051904,0.0008378506129252382,0.00029586878173770036,0.0,0.013021639644380651,0.0,0.0006771980930864182,https://media-cdn.tripadvisor.com/media/photo-o/0f/83/67/c5/carnaby.jpg
63,4,Nature,0.011599316261708736,0.0,0.2151821404695511,0.316169410943985,0.456827849149704,0.0,St. Katharine Docks,Nature & Parks,4.5,721.0,/Attraction_Review-g186338-d2227746-Reviews-St_Katharine_Docks-London_England.html,0.03726934704798971,0.03713784177213878,0.00043229894327701353,0.0,0.00801969787168897,0.011783427502429852,0.01702567565114701,0.0,0.00043077357199233535,0.0,0.00799140028494833,0.011741849556828035,0.016965600378828192,0.0,https://media-cdn.tripadvisor.com/media/photo-o/0b/32/ff/94/st-katharine-docks.jpg
64,1,Art,0.01804925501346588,0.7834721207618713,0.09313036501407623,0.010932384990155695,0.0,0.09432323276996613,Old Operating Theatre,Concerts & Shows,4.5,764.0,/Attraction_Review-g186338-d211644-Reviews-Old_Operating_Theatre-London_England.html,0.039510720366959726,0.03503002052067833,0.0007131390676689964,0.0309555478787312,0.0036796478097440547,0.0004319464062899895,0.0,0.0037267788740817844,0.000632265773504666,0.02744504446766772,0.0032623585975413536,0.00038296167054510975,0.0,0.003304144779508632,https://media-cdn.tripadvisor.com/media/photo-o/0b/a1/88/82/the-old-operating-theatre.jpg
65,3,Food,0.0,0.0,0.0,0.9935669302940368,0.0,0.0,Old Spitalfields Market,Shopping,4.5,2045.0,/Attraction_Review-g186338-d187543-Reviews-Old_Spitalfields_Market-London_England.html,0.10628279528790352,0.012891101823116176,0.0,0.0,0.0,0.1055990706572718,0.0,0.0,0.0,0.0,0.0,0.0128081724665014,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/12/8e/6c/3b/a-busy-lunchtime-at-the.jpg
66,2,Walking tours,0.0,0.05126021429896355,0.9027054905891418,0.0,0.0,0.031106751412153244,Lord's Cricket Ground,Museums,4.5,1516.0,/Attraction_Review-g186338-d188020-Reviews-Lord_s_Cricket_Ground-London_England.html,0.07870869096848176,0.017498514415692026,0.0,0.004034624366235272,0.07105076749433249,0.0,0.0,0.002448371683932553,0.0,0.0008969775988618762,0.01579600504019844,0.0,0.0,0.0005443219380109118,https://media-cdn.tripadvisor.com/media/photo-o/01/d0/a4/75/welcome-to-lords.jpg
67,2,Walking tours,0.2691288590431213,0.3475852608680725,0.374858558177948,0.0,0.0,0.0,Royal Mews,Sights & Landmarks,4.5,1394.0,/Attraction_Review-g186338-d214623-Reviews-Royal_Mews-London_England.html,0.07234944573791569,0.01905731945880381,0.019471323783847458,0.02514760097047388,0.02712080891428876,0.0,0.0,0.0,0.005128874642368143,0.006624043355534517,0.007143799295063749,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-s/06/28/ec/eb/coaches.jpg
68,5,Performing arts,0.0,0.07820696383714676,0.035522807389497764,0.08245950192213057,0.02981089800596237,0.7738979458808899,Royal Opera House,Concerts & Shows,4.5,2909.0,/Attraction_Review-g186338-d188482-Reviews-Royal_Opera_House-London_England.html,0.15131876151092885,0.008969435349238377,0.0,0.011834180909367048,0.005375267219570074,0.012477669705664857,0.004510948165790845,0.1171052787065481,0.0,0.0007014723059975116,0.0003186195243035475,0.0007396151714209479,0.0002673869223672187,0.006941427592487022,https://media-cdn.tripadvisor.com/media/photo-m/1280/17/43/d2/99/the-main-entrance-on.jpg
70,4,Nature,0.0,0.3366182148456573,0.024614842608571053,0.012997426092624664,0.6244209408760071,0.0,Chelsea Physic Garden,Nature & Parks,4.5,617.0,/Attraction_Review-g186338-d211852-Reviews-Chelsea_Physic_Garden-London_England.html,0.03184835111373666,0.04345042122093611,0.0,0.010720735097683736,0.0007839421500071365,0.00041394658977275266,0.019886777367788874,0.0,0.0,0.01462620322568338,0.001069525279629458,0.0005647436385125275,0.02713135290023575,0.0,https://media-cdn.tripadvisor.com/media/photo-o/01/b0/d8/f2/not-too-small-a-garden.jpg
71,3,Food,0.0,0.013155989348888395,0.0,0.9788588881492616,0.0,0.0,Portobello Road Market,Shopping,4.0,4437.0,/Attraction_Review-g186338-d189016-Reviews-Portobello_Road_Market-London_England.html,0.20530284602286547,0.00513143631369457,0.0,0.0027009620555732924,0.0,0.2009625155918212,0.0,0.0,0.0,6.75091214874649e-05,0.0,0.005022952044631812,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-s/02/b2/5f/85/filename-7331090552-5ecb993bfc.jpg
73,1,Art,0.01829611137509346,0.5613543391227722,0.0,0.022142492234706882,0.3822421729564667,0.015869898721575737,Eltham Palace and Gardens,Sights & Landmarks,4.5,1029.0,/Attraction_Review-g186338-d300188-Reviews-Eltham_Palace_and_Gardens-London_England.html,0.05332383500712375,0.02592814090374855,0.0009756188242374435,0.0299335661599157,0.0,0.0011807226025700287,0.02038261856349509,0.0008462438610090687,0.0004743841537240999,0.014554874401705888,0.0,0.000574113658621638,0.009910828919770293,0.00041147697018123464,https://media-cdn.tripadvisor.com/media/photo-o/01/2e/4c/80/the-courtauld-mansion.jpg
74,0,Traditional sights,0.8859868049621582,0.06884036213159561,0.020017359405756,0.0,0.0,0.017214057967066758,Westminster Cathedral,Sights & Landmarks,4.5,1475.0,/Attraction_Review-g186338-d211750-Reviews-Westminster_Cathedral-London_England.html,0.07657156757132431,0.017993607182760718,0.06784139850346163,0.005271214440593909,0.0015327605883373298,0.0,0.0,0.001318107402801946,0.015942098537598308,0.0012386864345149276,0.000360184501983314,0.0,0.0,0.00030974299708067183,https://media-cdn.tripadvisor.com/media/photo-o/01/99/6e/c4/westminster-cathedral.jpg
75,1,Art,0.02373006381094456,0.906221866607666,0.0,0.038308706134557724,0.031496133655309684,0.0,The Courtauld Gallery,Museums,4.5,3412.0,/Attraction_Review-g186338-d1632504-Reviews-The_Courtauld_Gallery-London_England.html,0.17753761684678734,0.007601047567092401,0.00421297897661729,0.16088847053197222,0.0,0.006801236391613281,0.005591748509051574,0.0,0.0001803733437971276,0.006888235514424135,0.0,0.00029118629756253773,0.0002394036100935088,0.0,https://media-cdn.tripadvisor.com/media/photo-o/02/3a/63/ee/the-courtauld-gallery.jpg
76,5,Performing arts,0.0,0.0,0.0,0.0,0.0,0.9994491934776306,Novello Theatre,Concerts & Shows,4.5,856.0,/Attraction_Review-g186338-d2693082-Reviews-Novello_Theatre-London_England.html,0.04430621677033742,0.031231498480581744,0.0,0.0,0.0,0.0,0.0,0.044281812617158814,0.0,0.0,0.0,0.0,0.0,0.03121429596751527,https://media-cdn.tripadvisor.com/media/photo-s/03/6b/1b/2e/getlstd-property-photo.jpg
77,0,Traditional sights,0.7773846387863159,0.21735933423042286,0.0,0.0,0.0,0.0,Temple Church,Sights & Landmarks,4.5,672.0,/Attraction_Review-g186338-d214633-Reviews-Temple_Church-London_England.html,0.03471522396358203,0.03986861407175373,0.026987081841315274,0.007545677968384213,0.0,0.0,0.0,0.0,0.030993248149081307,0.008665815411326059,0.0,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-s/00/15/73/66/side-view.jpg
78,1,Art,0.0,0.735831618309021,0.0,0.24167072772979736,0.02167192287743092,0.0,Museum of Brands,Museums,4.5,1193.0,/Attraction_Review-g186338-d654918-Reviews-Museum_of_Brands-London_England.html,0.06187232859575356,0.02232084327613201,0.0,0.04552761567916086,0.0,0.014952730678072916,0.0013408923335742349,0.0,0.0,0.016424382229898248,0.0,0.005394294438085577,0.0004837355940395554,0.0,https://media-cdn.tripadvisor.com/media/photo-o/1b/08/76/f9/museum-entrance-on-lancaster.jpg
79,2,Walking tours,0.114603191614151,0.030529070645570755,0.8092188239097595,0.0,0.0,0.037853885442018516,Abbey Road Studios,Sights & Landmarks,4.5,481.0,/Attraction_Review-g186338-d190103-Reviews-Abbey_Road_Studios-London_England.html,0.024759356430482674,0.05582420761209378,0.0028375012692456675,0.0007558801416050722,0.020035737291437733,0.0,0.0,0.0009372378419375956,0.00639763236167693,0.0017042611779226194,0.04517399962955277,0.0,0.0,0.0021131631598396558,https://media-cdn.tripadvisor.com/media/photo-o/01/39/50/d4/abbey-road-studios.jpg
80,1,Art,0.0,0.7979955673217773,0.14330165088176727,0.05038236454129219,0.0,0.0,Tate Modern,Museums,4.0,10172.0,/Attraction_Review-g186338-d187677-Reviews-Tate_Modern-London_England.html,0.4710243133984316,0.0020815821981527145,0.0,0.3758753141927321,0.06749856171544617,0.02373131866545164,0.0,0.0,0.0,0.0016610933671417874,0.000298294165441382,0.00010487503312999438,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-w/1b/27/3a/52/beautiful-interior.jpg
81,1,Art,0.0,0.5301071405410767,0.4574545323848725,0.0,0.0,0.0,The London Film Museum - Covent Garden,Museums,4.5,1254.0,/Attraction_Review-g186338-d3941604-Reviews-The_London_Film_Museum_Covent_Garden-London_England.html,0.06505195121103659,0.021219847123392168,0.0,0.034484503843100235,0.02975830992196828,0.0,0.0,0.0,0.0,0.011248792481300214,0.009707115243109844,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-w/0e/b8/20/2f/numberplate-cubi-1.jpg
82,1,Art,0.018071403726935387,0.8418182730674744,0.0,0.0,0.13979926705360413,0.0,National Maritime Museum,Museums,4.0,1995.0,/Attraction_Review-g186338-d187600-Reviews-National_Maritime_Museum-London_England.html,0.09215693088230184,0.011752911486068269,0.0016654051042093562,0.07757938840653793,0.0,0.0,0.012883471391255452,0.0,0.00021239160843167584,0.009893815650716871,0.0,0.0,0.0016430484114982292,0.0,https://media-cdn.tripadvisor.com/media/photo-s/02/79/80/e1/the-sammy-ofer-wing-new.jpg
83,3,Food,0.3554219305515289,0.01044722180813551,0.01822800748050213,0.5187829732894897,0.0,0.09207531064748764,Piccadilly Circus,Sights & Landmarks,4.0,5848.0,/Attraction_Review-g186338-d188043-Reviews-Piccadilly_Circus-London_England.html,0.2706791303239856,0.0038262526022667725,0.09620529905975984,0.0028278449133278963,0.004933941212361421,0.14042372403689055,0.0,0.024922865010372768,0.0013599340866754675,3.997370962983667e-05,6.974496105640949e-05,0.001984994701560604,0.0,0.0003523033969694711,https://media-cdn.tripadvisor.com/media/photo-o/08/bf/c8/d1/londres.jpg
84,4,Nature,0.0,0.0,0.0,0.0,0.9993686079978944,0.0,Kyoto Garden,Nature & Parks,4.5,342.0,/Attraction_Review-g186338-d7379922-Reviews-Kyoto_Garden-London_England.html,0.01751398686450985,0.07864010549360509,0.0,0.0,0.0,0.0,0.017502928673278618,0.0,0.0,0.0,0.0,0.0,0.07859045275995169,0.0,https://media-cdn.tripadvisor.com/media/photo-m/1280/14/2b/6c/a6/kyoto-garden.jpg
85,5,Performing arts,0.0,0.0,0.0,0.0,0.0,0.9956664443016052,Her Majesty's Theatre London,Concerts & Shows,4.5,1138.0,/Attraction_Review-g186338-d3813104-Reviews-Her_Majesty_s_Theatre_London-London_England.html,0.05900545574590819,0.023414733976735103,0.0,0.0,0.0,0.0,0.0,0.05874975231692413,0.0,0.0,0.0,0.0,0.0,0.023313264922883825,https://media-cdn.tripadvisor.com/media/photo-o/03/80/d2/80/getlstd-property-photo.jpg
86,1,Art,0.0,0.9393331408500672,0.0,0.032428298145532615,0.02240361645817757,0.0,Science Museum,Museums,4.0,8895.0,/Attraction_Review-g186338-d189025-Reviews-Science_Museum-London_England.html,0.4118566911074817,0.0024203327547335693,0.0,0.3868706392381067,0.0,0.013355811572465948,0.009227079343306131,0.0,0.0,0.002273498768406179,0.0,7.848727218189845e-05,5.422420673821525e-05,0.0,https://media-cdn.tripadvisor.com/media/photo-w/1b/52/29/76/making-the-modern-world.jpg
87,2,Walking tours,0.0,0.0,0.999512791633606,0.0,0.0,0.0,Tottenham Experience,Sights & Landmarks,5.0,725.0,/Attraction_Review-g186338-d17741177-Reviews-Tottenham_Experience-London_England.html,0.04164205210179426,0.041034686465364456,0.0,0.0,0.04162176374561645,0.0,0.0,0.0,0.0,0.0,0.04101469402280617,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-m/1280/18/97/5a/2d/discovering-the-state.jpg
88,0,Traditional sights,0.7487680315971375,0.0,0.2481140196323395,0.0,0.0,0.0,Westminster,Other,4.5,4535.0,/Attraction_Review-g186338-d218015-Reviews-Westminster-London_England.html,0.23607394794453904,0.005641357510988482,0.17676462531379758,0.0,0.05857325615499525,0.0,0.0,0.0,0.0042240681590385715,0.0,0.001399699888234442,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/01/45/c6/f3/the-house-of-parliament.jpg
89,3,Food,0.07233425229787828,0.0,0.0,0.9271493554115297,0.0,0.0,Oxford Street,Sights & Landmarks,4.0,4808.0,/Attraction_Review-g186338-d189789-Reviews-Oxford_Street-London_England.html,0.22249249979729185,0.004714027662482581,0.01609382861472294,0.0,0.0,0.20628377777095905,0.0,0.0,0.00034098566627719236,0.0,0.0,0.004370607708662846,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/01/39/47/d0/oxford-street.jpg
90,1,Art,0.05096079409122467,0.9486752152442932,0.0,0.0,0.0,0.0,Sir John Soane's Museum,Museums,4.5,1818.0,/Attraction_Review-g186338-d187559-Reviews-Sir_John_Soane_s_Museum-London_England.html,0.09445042916217812,0.014539767560520866,0.004813268872361561,0.08960278121534519,0.0,0.0,0.0,0.0,0.0007409581007859719,0.013793517120079124,0.0,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/0d/32/07/bf/ouside-shot-no-photpography.jpg
91,3,Food,0.013343637809157372,0.08737941086292267,0.0,0.8989142179489136,0.0,0.0,Harrods,Shopping,4.0,19311.0,/Attraction_Review-g186338-d188901-Reviews-Harrods-London_England.html,0.8944643291517531,0.0009649015599963484,0.011935408041411915,0.07815776611917953,0.0,0.8040467029226478,0.0,0.0,1.2875296938082205e-05,8.431252985319596e-05,0.0,0.0008673637312018043,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/08/54/f7/b7/harrods.jpg
92,4,Nature,0.0,0.4043887853622437,0.16735517978668213,0.0,0.4279338121414185,0.0,Royal Observatory Greenwich,Museums,4.0,3455.0,/Attraction_Review-g186338-d194293-Reviews-Royal_Observatory_Greenwich-London_England.html,0.15980354681400655,0.0066689374006124345,0.0,0.06462276219269457,0.026743951307607542,0.0,0.06838534098183746,0.0,0.0,0.002696843495090501,0.0011160812176656226,0.0,0.002853863804776561,0.0,https://media-cdn.tripadvisor.com/media/photo-o/01/04/4d/4c/view-from-the-top-aug.jpg
93,3,Food,0.0,0.0,0.0,0.9994629025459292,0.0,0.0,Brick Lane Market,Shopping,4.5,339.0,/Attraction_Review-g186338-d9715126-Reviews-Brick_Lane_Market-London_England.html,0.017357611981791015,0.07933880332775592,0.0,0.0,0.0,0.017348289252586847,0.0,0.0,0.0,0.0,0.0,0.07929619065847955,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/0a/84/ca/22/photo4jpg.jpg
94,1,Art,0.0,0.8751579523086548,0.1127469167113304,0.0,0.0,0.0,Clink Prison Museum,Museums,4.0,1609.0,/Attraction_Review-g186338-d211853-Reviews-Clink_Prison_Museum-London_England.html,0.07427227762912511,0.014639133831090894,0.0,0.06499997440320504,0.008373970299811778,0.0,0.0,0.0,0.0,0.01281155438718986,0.0016505172027800241,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/01/50/93/d7/clink-prison-museum.jpg
95,3,Food,0.1540955752134323,0.0,0.0,0.6361806988716125,0.010342187248170376,0.19487588107585907,Leicester Square,Concerts & Shows,4.0,1878.0,/Attraction_Review-g186338-d189780-Reviews-Leicester_Square-London_England.html,0.08673593494804879,0.012502441102402402,0.013365623787494427,0.0,0.0,0.055179727712532406,0.0008970392803778455,0.016902741743939406,0.001926570853246757,0.0,0.0,0.007953811718127535,0.00012930258694026728,0.002436424225429703,https://media-cdn.tripadvisor.com/media/photo-m/1280/16/e5/30/90/leicester-square-swiss.jpg
